timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1734216540161,188,POST /store/order,200,OK,User creates an order 1-3,text,true,,454,314,8,8,https://petstore.swagger.io/v2/store/order,188,0,0
1734216540352,148,GET /user/logout,200,OK,User creates an order 1-3,text,true,,381,167,8,8,https://petstore.swagger.io/v2/user/logout,148,0,0
1734216540439,156,POST /store/order,200,OK,User creates an order 1-6,text,true,,453,313,8,8,https://petstore.swagger.io/v2/store/order,156,0,0
1734216540500,157,POST /user,200,OK,User creates an order 1-3,text,true,,382,393,8,8,https://petstore.swagger.io/v2/user,157,0,0
1734216540596,141,GET /user/logout,200,OK,User creates an order 1-6,text,true,,381,167,9,9,https://petstore.swagger.io/v2/user/logout,141,0,0
1734216540656,150,GET /user/login,200,OK,User creates an order 1-2,text,true,,482,205,9,9,https://petstore.swagger.io/v2/user/login?username=dcrambc&password=sH9%29IB%24b,150,0,0
1734216540737,158,POST /user,200,OK,User creates an order 1-6,text,true,,382,402,9,9,https://petstore.swagger.io/v2/user,157,0,0
1734216540905,152,GET /user/login,200,OK,User creates an order 1-5,text,true,,482,210,9,9,https://petstore.swagger.io/v2/user/login?username=deppersone&password=zV3%3E%3Ca%27K,151,0,0
1734216540678,583,POST /user,500,Server Error,User creates an order 1-9,text,false,,411,386,9,9,https://petstore.swagger.io/v2/user,583,0,442
1734216541230,140,GET /user/login,200,OK,User creates an order 1-8,text,true,,482,215,9,9,https://petstore.swagger.io/v2/user/login?username=jgolsthorpd&password=xT9%3DPpPag%3E%3Fx,139,0,0
1734216543029,148,POST /store/order,200,OK,User creates an order 1-4,text,true,,453,313,9,9,https://petstore.swagger.io/v2/store/order,147,0,0
1734216543138,146,POST /store/order,200,OK,User creates an order 1-1,text,true,,453,313,9,9,https://petstore.swagger.io/v2/store/order,145,0,0
1734216543177,131,GET /user/logout,200,OK,User creates an order 1-4,text,true,,381,167,9,9,https://petstore.swagger.io/v2/user/logout,131,0,0
1734216543284,139,GET /user/logout,200,OK,User creates an order 1-1,text,true,,381,167,9,9,https://petstore.swagger.io/v2/user/logout,139,0,0
1734216543309,146,POST /user,500,Server Error,User creates an order 1-4,text,false,,411,386,9,9,https://petstore.swagger.io/v2/user,146,0,0
1734216543423,139,POST /user,200,OK,User creates an order 1-1,text,true,,382,396,9,9,https://petstore.swagger.io/v2/user,139,0,0
1734216543463,147,POST /store/order,200,OK,User creates an order 1-7,text,true,,453,313,9,9,https://petstore.swagger.io/v2/store/order,147,0,0
1734216543610,150,GET /user/logout,200,OK,User creates an order 1-7,text,true,,381,167,10,10,https://petstore.swagger.io/v2/user/logout,150,0,0
1734216543659,150,GET /user/login,200,OK,User creates an order 1-3,text,true,,482,210,10,10,https://petstore.swagger.io/v2/user/login?username=msallierf&password=fI2%28u%3Cki%23,150,0,0
1734216543760,157,POST /user,200,OK,User creates an order 1-7,text,true,,382,386,10,10,https://petstore.swagger.io/v2/user,157,0,0
1734216543910,155,GET /user/login,200,OK,User creates an order 1-6,text,true,,482,228,10,10,https://petstore.swagger.io/v2/user/login?username=llivingstonh&password=pT1%29%2F%2BX%29%23G%3CjCG%3C2,155,0,0
1734216543678,629,POST /user,200,OK,User creates an order 1-10,text,true,,382,397,10,10,https://petstore.swagger.io/v2/user,628,0,458
1734216544264,160,GET /user/login,200,OK,User creates an order 1-9,text,true,,482,213,10,10,https://petstore.swagger.io/v2/user/login?username=fgaig&password=fI1%5CE%3DLqC%25.5%5CM,160,0,0
1734216545811,188,POST /store/order,200,OK,User creates an order 1-2,text,true,,453,313,10,10,https://petstore.swagger.io/v2/store/order,187,0,0
1734216545999,149,GET /user/logout,200,OK,User creates an order 1-2,text,true,,381,167,10,10,https://petstore.swagger.io/v2/user/logout,148,0,0
1734216546072,153,POST /store/order,200,OK,User creates an order 1-5,text,true,,452,312,10,10,https://petstore.swagger.io/v2/store/order,152,0,0
1734216546148,148,POST /user,200,OK,User creates an order 1-2,text,true,,382,391,10,10,https://petstore.swagger.io/v2/user,148,0,0
1734216546225,141,GET /user/logout,200,OK,User creates an order 1-5,text,true,,381,167,10,10,https://petstore.swagger.io/v2/user/logout,141,0,0
1734216546367,165,POST /user,200,OK,User creates an order 1-5,text,true,,382,393,10,10,https://petstore.swagger.io/v2/user,165,0,0
1734216546378,163,POST /store/order,200,OK,User creates an order 1-8,text,true,,453,313,10,10,https://petstore.swagger.io/v2/store/order,163,0,0
1734216546456,141,GET /user/login,200,OK,User creates an order 1-4,text,true,,482,210,10,10,https://petstore.swagger.io/v2/user/login?username=eperilloi&password=cB5%2F%262Ip%5C,141,0,0
1734216546541,145,GET /user/logout,200,OK,User creates an order 1-8,text,true,,381,167,11,11,https://petstore.swagger.io/v2/user/logout,145,0,0
1734216546563,149,GET /user/login,200,OK,User creates an order 1-1,text,true,,482,213,11,11,https://petstore.swagger.io/v2/user/login?username=smatchettj&password=kW7%7DuxJ7%7C%27B,149,0,0
1734216546686,144,POST /user,200,OK,User creates an order 1-8,text,true,,382,381,11,11,https://petstore.swagger.io/v2/user,144,0,0
1734216546919,152,GET /user/login,200,OK,User creates an order 1-7,text,true,,482,212,11,11,https://petstore.swagger.io/v2/user/login?username=eodoneganl&password=qS1%3F%40%27H9BD,152,0,0
1734216546675,634,POST /user,200,OK,User creates an order 1-11,text,true,,382,395,11,11,https://petstore.swagger.io/v2/user,634,0,451
1734216547321,148,GET /user/login,200,OK,User creates an order 1-10,text,true,,482,216,11,11,https://petstore.swagger.io/v2/user/login?username=hchateletk&password=iP1%7E%25y000Nef66WB,148,0,0
1734216548821,209,POST /store/order,200,OK,User creates an order 1-3,text,true,,453,313,11,11,https://petstore.swagger.io/v2/store/order,209,0,0
1734216549030,151,GET /user/logout,200,OK,User creates an order 1-3,text,true,,381,167,11,11,https://petstore.swagger.io/v2/user/logout,151,0,0
1734216549070,156,POST /store/order,200,OK,User creates an order 1-6,text,true,,453,313,11,11,https://petstore.swagger.io/v2/store/order,155,0,0
1734216549181,156,POST /user,200,OK,User creates an order 1-3,text,true,,382,402,11,11,https://petstore.swagger.io/v2/user,156,0,0
1734216549226,143,GET /user/logout,200,OK,User creates an order 1-6,text,true,,381,167,11,11,https://petstore.swagger.io/v2/user/logout,142,0,0
1734216549298,151,GET /user/login,200,OK,User creates an order 1-2,text,true,,482,206,11,11,https://petstore.swagger.io/v2/user/login?username=idecullipm&password=mU5%28EK*n,151,0,0
1734216549369,157,POST /user,200,OK,User creates an order 1-6,text,true,,382,388,11,11,https://petstore.swagger.io/v2/user,157,0,0
1734216549439,145,POST /store/order,200,OK,User creates an order 1-9,text,true,,453,313,11,11,https://petstore.swagger.io/v2/store/order,145,0,0
1734216549534,153,GET /user/login,200,OK,User creates an order 1-5,text,true,,482,207,12,12,https://petstore.swagger.io/v2/user/login?username=lgosenelln&password=wR3x%256%7E,153,0,0
1734216549584,141,GET /user/logout,200,OK,User creates an order 1-9,text,true,,381,167,12,12,https://petstore.swagger.io/v2/user/logout,141,0,0
1734216549725,148,POST /user,200,OK,User creates an order 1-9,text,true,,382,403,12,12,https://petstore.swagger.io/v2/user,148,0,0
1734216549841,140,GET /user/login,200,OK,User creates an order 1-8,text,true,,482,203,12,12,https://petstore.swagger.io/v2/user/login?username=cgippp&password=mS4%23uvS1Y,140,0,0
1734216549676,554,POST /user,200,OK,User creates an order 1-12,text,true,,382,400,12,12,https://petstore.swagger.io/v2/user,554,0,410
1734216550321,148,GET /user/login,200,OK,User creates an order 1-11,text,true,,482,223,12,12,https://petstore.swagger.io/v2/user/login?username=bcasselso&password=tK0%27%3DR%40k%23r%24%3Dt%27,148,0,0
1734216551600,168,POST /store/order,200,OK,User creates an order 1-4,text,true,,454,314,12,12,https://petstore.swagger.io/v2/store/order,167,0,0
1734216551725,159,POST /store/order,200,OK,User creates an order 1-1,text,true,,453,313,12,12,https://petstore.swagger.io/v2/store/order,159,0,0
1734216551769,130,GET /user/logout,200,OK,User creates an order 1-4,text,true,,381,167,12,12,https://petstore.swagger.io/v2/user/logout,129,0,0
1734216551884,139,GET /user/logout,200,OK,User creates an order 1-1,text,true,,381,167,12,12,https://petstore.swagger.io/v2/user/logout,139,0,0
1734216551898,164,POST /user,200,OK,User creates an order 1-4,text,true,,382,391,12,12,https://petstore.swagger.io/v2/user,147,0,0
1734216552023,139,POST /user,200,OK,User creates an order 1-1,text,true,,382,381,12,12,https://petstore.swagger.io/v2/user,139,0,0
1734216552080,150,POST /store/order,200,OK,User creates an order 1-7,text,true,,453,313,12,12,https://petstore.swagger.io/v2/store/order,150,0,0
1734216552230,150,GET /user/logout,200,OK,User creates an order 1-7,text,true,,381,167,12,12,https://petstore.swagger.io/v2/user/logout,150,0,0
1734216552337,152,GET /user/login,200,OK,User creates an order 1-3,text,true,,482,216,12,12,https://petstore.swagger.io/v2/user/login?username=cmarchandq&password=xA0%609b3V%21E%7EX07,151,0,0
1734216552380,157,POST /user,200,OK,User creates an order 1-7,text,true,,382,386,12,12,https://petstore.swagger.io/v2/user,157,0,0
1734216552471,159,POST /store/order,200,OK,User creates an order 1-10,text,true,,454,314,12,12,https://petstore.swagger.io/v2/store/order,159,0,0
1734216552526,151,GET /user/login,200,OK,User creates an order 1-6,text,true,,482,212,12,12,https://petstore.swagger.io/v2/user/login?username=tpregelr&password=wD5%40T9%29Ab3xddK,150,0,0
1734216552630,275,GET /user/logout,200,OK,User creates an order 1-10,text,true,,381,167,13,13,https://petstore.swagger.io/v2/user/logout,275,0,0
1734216552873,141,GET /user/login,200,OK,User creates an order 1-9,text,true,,482,209,13,13,https://petstore.swagger.io/v2/user/login?username=msprullst&password=wH7%23xAl%29L1,141,0,0
1734216552906,166,POST /user,200,OK,User creates an order 1-10,text,true,,382,392,13,13,https://petstore.swagger.io/v2/user,166,0,0
1734216552678,652,POST /user,200,OK,User creates an order 1-13,text,true,,382,374,13,13,https://petstore.swagger.io/v2/user,652,0,502
1734216553242,135,GET /user/login,200,OK,User creates an order 1-12,text,true,,482,216,13,13,https://petstore.swagger.io/v2/user/login?username=ckinnards&password=jI3%3DS2y%3EZn%7C3q5Y,135,0,0
1734216554448,180,POST /store/order,200,OK,User creates an order 1-2,text,true,,453,313,13,13,https://petstore.swagger.io/v2/store/order,180,0,0
1734216554629,150,GET /user/logout,200,OK,User creates an order 1-2,text,true,,381,167,13,13,https://petstore.swagger.io/v2/user/logout,150,0,0
1734216554695,171,POST /store/order,200,OK,User creates an order 1-5,text,true,,454,314,13,13,https://petstore.swagger.io/v2/store/order,171,0,0
1734216554779,157,POST /user,200,OK,User creates an order 1-2,text,true,,382,396,13,13,https://petstore.swagger.io/v2/user,157,0,0
1734216554867,141,GET /user/logout,200,OK,User creates an order 1-5,text,true,,381,167,13,13,https://petstore.swagger.io/v2/user/logout,141,0,0
1734216554987,149,POST /store/order,200,OK,User creates an order 1-8,text,true,,453,313,13,13,https://petstore.swagger.io/v2/store/order,149,0,0
1734216555008,154,POST /user,200,OK,User creates an order 1-5,text,true,,382,396,13,13,https://petstore.swagger.io/v2/user,154,0,0
1734216555062,136,GET /user/login,200,OK,User creates an order 1-4,text,true,,482,208,13,13,https://petstore.swagger.io/v2/user/login?username=pmarzelleu&password=eP3%25ZrnEi9,136,0,0
1734216555137,140,GET /user/logout,200,OK,User creates an order 1-8,text,true,,381,167,13,13,https://petstore.swagger.io/v2/user/logout,140,0,0
1734216555163,140,GET /user/login,200,OK,User creates an order 1-1,text,true,,482,212,13,13,https://petstore.swagger.io/v2/user/login?username=gsperav&password=kM0%26%3D*%3D%2Bfzf,140,0,0
1734216555277,140,POST /user,200,OK,User creates an order 1-8,text,true,,382,388,13,13,https://petstore.swagger.io/v2/user,140,0,0
1734216555483,151,POST /store/order,200,OK,User creates an order 1-11,text,true,,452,312,13,13,https://petstore.swagger.io/v2/store/order,151,0,0
1734216555538,141,GET /user/login,200,OK,User creates an order 1-7,text,true,,482,208,14,14,https://petstore.swagger.io/v2/user/login?username=lhighwoodw&password=hJ2_fSsso*3P,141,0,0
1734216555634,140,GET /user/logout,200,OK,User creates an order 1-11,text,true,,381,167,14,14,https://petstore.swagger.io/v2/user/logout,140,0,0
1734216555774,148,POST /user,200,OK,User creates an order 1-11,text,true,,382,398,14,14,https://petstore.swagger.io/v2/user,147,0,0
1734216556087,162,GET /user/login,200,OK,User creates an order 1-10,text,true,,482,214,14,14,https://petstore.swagger.io/v2/user/login?username=ksharpery&password=fH7%60%3Eh%2B%60oFC,162,0,0
1734216555672,605,POST /user,200,OK,User creates an order 1-14,text,true,,382,400,14,14,https://petstore.swagger.io/v2/user,604,0,454
1734216556335,174,GET /user/login,200,OK,User creates an order 1-13,text,true,,482,200,14,14,https://petstore.swagger.io/v2/user/login?username=gchrispx&password=tB2%3F,174,0,0
1734216557492,178,POST /store/order,200,OK,User creates an order 1-3,text,true,,452,312,14,14,https://petstore.swagger.io/v2/store/order,178,0,0
1734216557670,159,GET /user/logout,200,OK,User creates an order 1-3,text,true,,381,167,14,14,https://petstore.swagger.io/v2/user/logout,159,0,0
1734216557679,156,POST /store/order,200,OK,User creates an order 1-6,text,true,,454,314,14,14,https://petstore.swagger.io/v2/store/order,156,0,0
1734216558023,343,POST /store/order,200,OK,User creates an order 1-9,text,true,,453,313,14,14,https://petstore.swagger.io/v2/store/order,342,0,0
1734216558163,203,GET /user/login,200,OK,User creates an order 1-5,text,true,,482,212,14,14,https://petstore.swagger.io/v2/user/login?username=tgelland10&password=tS4%7C5BYba%3DAu,203,0,0
1734216557835,533,GET /user/logout,200,OK,User creates an order 1-6,text,true,,381,167,14,14,https://petstore.swagger.io/v2/user/logout,533,0,0
1734216557830,540,POST /user,200,OK,User creates an order 1-3,text,true,,382,396,14,14,https://petstore.swagger.io/v2/user,540,0,0
1734216557938,432,GET /user/login,200,OK,User creates an order 1-2,text,true,,482,212,14,14,https://petstore.swagger.io/v2/user/login?username=pshirlandz&password=fZ0%2Bbmtr%7EBJq,432,0,0
1734216558366,147,GET /user/logout,200,OK,User creates an order 1-9,text,true,,381,167,14,14,https://petstore.swagger.io/v2/user/logout,147,0,0
1734216558368,147,POST /user,200,OK,User creates an order 1-6,text,true,,382,399,14,14,https://petstore.swagger.io/v2/user,147,0,0
1734216558392,146,POST /store/order,200,OK,User creates an order 1-12,text,true,,454,314,14,14,https://petstore.swagger.io/v2/store/order,146,0,0
1734216558420,147,GET /user/login,200,OK,User creates an order 1-8,text,true,,482,212,14,14,https://petstore.swagger.io/v2/user/login?username=eromaint11&password=nU6%23A%28CYRDyZ,147,0,0
1734216558513,150,POST /user,200,OK,User creates an order 1-9,text,true,,382,376,14,14,https://petstore.swagger.io/v2/user,150,0,0
1734216558538,141,GET /user/logout,200,OK,User creates an order 1-12,text,true,,381,167,15,15,https://petstore.swagger.io/v2/user/logout,140,0,0
1734216558679,137,POST /user,500,Server Error,User creates an order 1-12,text,false,,411,393,15,15,https://petstore.swagger.io/v2/user,137,0,0
1734216558935,150,GET /user/login,200,OK,User creates an order 1-11,text,true,,482,218,15,15,https://petstore.swagger.io/v2/user/login?username=thurlston13&password=pO6%3FE8x%24%3Fs%293S,150,0,0
1734216558673,597,POST /user,200,OK,User creates an order 1-15,text,true,,382,389,15,15,https://petstore.swagger.io/v2/user,597,0,436
1734216559289,181,GET /user/login,200,OK,User creates an order 1-14,text,true,,482,220,15,15,https://petstore.swagger.io/v2/user/login?username=sdaltrey12&password=gQ8%29MuckGsRf_%26%60%27,181,0,0
1734216560199,168,POST /store/order,200,OK,User creates an order 1-4,text,true,,451,311,15,15,https://petstore.swagger.io/v2/store/order,168,0,0
1734216560304,150,POST /store/order,200,OK,User creates an order 1-1,text,true,,454,314,15,15,https://petstore.swagger.io/v2/store/order,150,0,0
1734216560367,139,GET /user/logout,200,OK,User creates an order 1-4,text,true,,381,167,15,15,https://petstore.swagger.io/v2/user/logout,139,0,0
1734216560454,140,GET /user/logout,200,OK,User creates an order 1-1,text,true,,381,167,15,15,https://petstore.swagger.io/v2/user/logout,140,0,0
1734216560506,151,POST /user,500,Server Error,User creates an order 1-4,text,false,,411,400,15,15,https://petstore.swagger.io/v2/user,151,0,0
1734216560594,140,POST /user,200,OK,User creates an order 1-1,text,true,,382,402,15,15,https://petstore.swagger.io/v2/user,140,0,0
1734216560692,177,POST /store/order,200,OK,User creates an order 1-7,text,true,,452,312,15,15,https://petstore.swagger.io/v2/store/order,177,0,0
1734216560870,151,GET /user/logout,200,OK,User creates an order 1-7,text,true,,381,167,15,15,https://petstore.swagger.io/v2/user/logout,151,0,0
1734216561021,169,POST /user,200,OK,User creates an order 1-7,text,true,,382,399,15,15,https://petstore.swagger.io/v2/user,169,0,0
1734216561262,148,POST /store/order,200,OK,User creates an order 1-10,text,true,,453,313,15,15,https://petstore.swagger.io/v2/store/order,148,0,0
1734216561371,159,GET /user/login,200,OK,User creates an order 1-3,text,true,,482,216,15,15,https://petstore.swagger.io/v2/user/login?username=tmemmory14&password=oY7%25A1OL.0A5Po%261,158,0,0
1734216561411,149,GET /user/logout,200,OK,User creates an order 1-10,text,true,,381,167,15,15,https://petstore.swagger.io/v2/user/logout,149,0,0
1734216561524,147,POST /store/order,200,OK,User creates an order 1-13,text,true,,453,313,15,15,https://petstore.swagger.io/v2/store/order,147,0,0
1734216561516,159,GET /user/login,200,OK,User creates an order 1-6,text,true,,482,213,16,16,https://petstore.swagger.io/v2/user/login?username=klairdcraig15&password=lJ9.%3Dk%7E7eG,159,0,0
1734216561561,150,POST /user,200,OK,User creates an order 1-10,text,true,,382,410,16,16,https://petstore.swagger.io/v2/user,150,0,0
1734216561672,132,GET /user/logout,200,OK,User creates an order 1-13,text,true,,381,167,16,16,https://petstore.swagger.io/v2/user/logout,132,0,0
1734216561665,140,GET /user/login,200,OK,User creates an order 1-9,text,true,,482,196,16,16,https://petstore.swagger.io/v2/user/login?username=bmaes16&password=kG8,140,0,0
1734216561806,145,POST /user,200,OK,User creates an order 1-13,text,true,,382,387,16,16,https://petstore.swagger.io/v2/user,145,0,0
1734216561818,153,GET /user/login,200,OK,User creates an order 1-12,text,true,,482,211,16,16,https://petstore.swagger.io/v2/user/login?username=bdredge18&password=jU8%5C6Z%24koAJ4,152,0,0
1734216561674,576,POST /user,200,OK,User creates an order 1-16,text,true,,382,404,16,16,https://petstore.swagger.io/v2/user,573,0,434
1734216562280,156,GET /user/login,200,OK,User creates an order 1-15,text,true,,482,209,16,16,https://petstore.swagger.io/v2/user/login?username=lelfe17&password=mW8%7BgZn4dj0%3C,156,0,0
1734216563370,179,POST /store/order,200,OK,User creates an order 1-2,text,true,,453,313,16,16,https://petstore.swagger.io/v2/store/order,179,0,0
1734216563366,184,POST /store/order,200,OK,User creates an order 1-5,text,true,,454,314,16,16,https://petstore.swagger.io/v2/store/order,183,0,0
1734216563551,153,GET /user/logout,200,OK,User creates an order 1-5,text,true,,381,167,16,16,https://petstore.swagger.io/v2/user/logout,153,0,0
1734216563550,155,GET /user/logout,200,OK,User creates an order 1-2,text,true,,381,167,16,16,https://petstore.swagger.io/v2/user/logout,155,0,0
1734216563568,150,POST /store/order,200,OK,User creates an order 1-8,text,true,,453,313,16,16,https://petstore.swagger.io/v2/store/order,150,0,0
1734216563671,138,GET /user/login,200,OK,User creates an order 1-4,text,true,,482,217,16,16,https://petstore.swagger.io/v2/user/login?username=jcaccavella19&password=hF3%3E.l%5CG9%2B_n,138,0,0
1734216563704,151,POST /user,200,OK,User creates an order 1-5,text,true,,382,388,16,16,https://petstore.swagger.io/v2/user,149,0,0
1734216563706,151,POST /user,200,OK,User creates an order 1-2,text,true,,382,399,16,16,https://petstore.swagger.io/v2/user,151,0,0
1734216563718,152,GET /user/logout,200,OK,User creates an order 1-8,text,true,,381,167,16,16,https://petstore.swagger.io/v2/user/logout,152,0,0
1734216563733,149,GET /user/login,200,OK,User creates an order 1-1,text,true,,482,217,16,16,https://petstore.swagger.io/v2/user/login?username=cbettaney1a&password=fN0%7CIK%3CFj3a1%29U,149,0,0
1734216563870,129,POST /user,200,OK,User creates an order 1-8,text,true,,382,403,16,16,https://petstore.swagger.io/v2/user,129,0,0
1734216564089,145,POST /store/order,200,OK,User creates an order 1-11,text,true,,452,312,16,16,https://petstore.swagger.io/v2/store/order,145,0,0
1734216564189,160,GET /user/login,200,OK,User creates an order 1-7,text,true,,482,212,16,16,https://petstore.swagger.io/v2/user/login?username=rmckeveney1b&password=xU7%60y%7BT%27,160,0,0
1734216564234,140,GET /user/logout,200,OK,User creates an order 1-11,text,true,,381,167,16,16,https://petstore.swagger.io/v2/user/logout,140,0,0
1734216564374,166,POST /user,200,OK,User creates an order 1-11,text,true,,382,387,16,16,https://petstore.swagger.io/v2/user,166,0,0
1734216564474,153,POST /store/order,200,OK,User creates an order 1-14,text,true,,453,313,16,16,https://petstore.swagger.io/v2/store/order,153,0,0
1734216564628,140,GET /user/logout,200,OK,User creates an order 1-14,text,true,,381,167,17,17,https://petstore.swagger.io/v2/user/logout,140,0,0
1734216564722,147,GET /user/login,200,OK,User creates an order 1-10,text,true,,482,212,17,17,https://petstore.swagger.io/v2/user/login?username=rclemenceau1c&password=lC9TY%3ETA5wD,147,0,0
1734216564769,155,POST /user,200,OK,User creates an order 1-14,text,true,,382,386,17,17,https://petstore.swagger.io/v2/user,155,0,0
1734216564955,148,GET /user/login,200,OK,User creates an order 1-13,text,true,,482,205,17,17,https://petstore.swagger.io/v2/user/login?username=aleyes0&password=zU7%3EtXt%23,148,0,0
